Image,Method,MSE,SSIM
Mary_Zorn_0001,lowpass,86.37860107421875,0.584834837373902
Mary_Zorn_0001,highpass,97.37335205078125,0.13219451544676766
Mary_Zorn_0001,bandstop,97.97528076171875,0.5661967226507383
Masahiko_Nagasawa_0001,sobel,98.734130859375,0.13374759863916438
Masahiko_Nagasawa_0001,prewitt,98.394287109375,0.13354354877863284
Masahiko_Nagasawa_0001,canny,106.9859619140625,0.0156526390495728
Masahiko_Nagasawa_0001,lowpass,81.91168212890625,0.64042697220183
Masahiko_Nagasawa_0001,highpass,101.627197265625,0.11648547663650388
Masahiko_Nagasawa_0001,bandstop,106.07611083984375,0.46300991611776054
Masahiko_Nagasawa_0002,sobel,99.21734619140625,0.1174300695085011
Masahiko_Nagasawa_0002,prewitt,99.598388671875,0.11643381623889162
Masahiko_Nagasawa_0002,canny,104.74652099609375,0.023230183557859614
Masahiko_Nagasawa_0002,lowpass,97.78106689453125,0.5651960004598555
Masahiko_Nagasawa_0002,highpass,101.48638916015625,0.09640009673972226
Masahiko_Nagasawa_0002,bandstop,105.71697998046875,0.4613473808219123
Masamori_Tokuyama_0001,sobel,92.62823486328125,0.15131418400141622
Masamori_Tokuyama_0001,prewitt,92.49713134765625,0.15067984969050935
Masamori_Tokuyama_0001,canny,103.97357177734375,0.028105524809997066
Masamori_Tokuyama_0001,lowpass,91.99761962890625,0.508835189628548
Masamori_Tokuyama_0001,highpass,98.3599853515625,0.12561709043751898
Masamori_Tokuyama_0001,bandstop,103.34637451171875,0.49268341394912574
Masao_Azuma_0001,sobel,113.90447998046875,0.07020443032512975
Masao_Azuma_0001,prewitt,113.71588134765625,0.06894345355293675
Masao_Azuma_0001,canny,114.52362060546875,0.010502194946529968
Masao_Azuma_0001,lowpass,91.78973388671875,0.5086012495256714
Masao_Azuma_0001,highpass,106.37835693359375,0.05890387020634509
Masao_Azuma_0001,bandstop,106.99932861328125,0.5540872875484507
Masaru_Hayami_0001,sobel,110.70892333984375,0.062476655273983446
Masaru_Hayami_0001,prewitt,109.90948486328125,0.06335114285704949
Masaru_Hayami_0001,canny,111.3740234375,0.003589427002458983
Masaru_Hayami_0001,lowpass,101.529541015625,0.5270541908224081
Masaru_Hayami_0001,highpass,106.86151123046875,0.07449085183266384
Masaru_Hayami_0001,bandstop,100.69586181640625,0.5396498682952537
Masatoshi_Koshiba_0001,sobel,114.82720947265625,0.12698870471025367
Masatoshi_Koshiba_0001,prewitt,113.86279296875,0.12882478921922788
Masatoshi_Koshiba_0001,canny,109.21337890625,0.01539823049273902
Masatoshi_Koshiba_0001,lowpass,75.671142578125,0.5551243079874247
Masatoshi_Koshiba_0001,highpass,113.72369384765625,0.123757342019011
Masatoshi_Koshiba_0001,bandstop,105.7625732421875,0.652362373011597
Masja_Juel_0001,sobel,89.92474365234375,0.025655612003389745
Masja_Juel_0001,prewitt,89.31787109375,0.0269153855915194
Masja_Juel_0001,canny,83.61273193359375,-0.003717803547942562
Masja_Juel_0001,lowpass,108.4044189453125,0.620825400900095
Masja_Juel_0001,highpass,93.62811279296875,0.021235729876003948
Masja_Juel_0001,bandstop,103.648681640625,0.687957876507774
Massoud_Barzani_0001,sobel,108.109130859375,0.08117256858527
Massoud_Barzani_0001,prewitt,108.52020263671875,0.08077366050659314
Massoud_Barzani_0001,canny,111.29278564453125,0.011874141312490531
Massoud_Barzani_0001,lowpass,99.82855224609375,0.4793020815515364
Massoud_Barzani_0001,highpass,107.96600341796875,0.09134925890837867
Massoud_Barzani_0001,bandstop,97.85205078125,0.5838505955587143
Masum_Turker_0001,sobel,104.5667724609375,0.08675917896925793
Masum_Turker_0001,prewitt,104.25274658203125,0.08647299860438834
Masum_Turker_0001,canny,106.081787109375,0.0018276064009884242
Masum_Turker_0001,lowpass,73.31732177734375,0.5849552554591076
Masum_Turker_0001,highpass,101.50177001953125,0.08155278387369486
Masum_Turker_0001,bandstop,97.1224365234375,0.5822905096346986
Masum_Turker_0002,sobel,108.681884765625,0.05034031346261239
Masum_Turker_0002,prewitt,108.44940185546875,0.050575681885045624
Masum_Turker_0002,canny,112.90557861328125,0.006615121297272185
Masum_Turker_0002,lowpass,105.1451416015625,0.6165768595084999
Masum_Turker_0002,highpass,104.24951171875,0.06858613219985045
Masum_Turker_0002,bandstop,108.346923828125,0.4868922870077142
Masum_Turker_0003,sobel,105.04083251953125,0.09282051062512411
Masum_Turker_0003,prewitt,104.8619384765625,0.09315003433726118
Masum_Turker_0003,canny,106.79095458984375,0.009926624279414516
Masum_Turker_0003,lowpass,88.04754638671875,0.48154540394226325
Masum_Turker_0003,highpass,99.56689453125,0.09316464014116546
Masum_Turker_0003,bandstop,103.01708984375,0.5224360759361647
Mathias_Reichhold_0001,sobel,103.9744873046875,0.08263441801396901
Mathias_Reichhold_0001,prewitt,105.06884765625,0.083156474568233
Mathias_Reichhold_0001,canny,99.596435546875,0.012460242199531846
Mathias_Reichhold_0001,lowpass,95.20294189453125,0.5118531858234152
Mathias_Reichhold_0001,highpass,106.61065673828125,0.07205701920113344
Mathias_Reichhold_0001,bandstop,102.784912109375,0.5710921920464216
Mathias_Reichhold_0002,sobel,102.50567626953125,0.062139957393391815
Mathias_Reichhold_0002,prewitt,103.1856689453125,0.06123525275114757
Mathias_Reichhold_0002,canny,106.3125,0.007288097696205855
Mathias_Reichhold_0002,lowpass,84.478271484375,0.5373877923771029
Mathias_Reichhold_0002,highpass,106.6109619140625,0.04790908400314529
Mathias_Reichhold_0002,bandstop,104.2218017578125,0.5271899382887452
Mathias_Reichhold_0003,sobel,82.56591796875,0.1718582293684477
Mathias_Reichhold_0003,prewitt,83.1038818359375,0.16610559398018085
Mathias_Reichhold_0003,canny,86.23370361328125,0.05546162337316488
Mathias_Reichhold_0003,lowpass,90.4224853515625,0.458453031808874
Mathias_Reichhold_0003,highpass,100.2403564453125,0.10642788836437657
Mathias_Reichhold_0003,bandstop,105.95263671875,0.4367428735327526
Mathilda_Karel_Spak_0001,sobel,101.152099609375,0.16305727188482644
Mathilda_Karel_Spak_0001,prewitt,100.9151611328125,0.1631313188528211
Mathilda_Karel_Spak_0001,canny,108.67022705078125,0.01941875245586163
Mathilda_Karel_Spak_0001,lowpass,95.65301513671875,0.6196162607088085
Mathilda_Karel_Spak_0001,highpass,105.0283203125,0.08163380970579508
Mathilda_Karel_Spak_0001,bandstop,98.624267578125,0.5186216351694551
Matthew_Broderick_0001,sobel,106.9422607421875,0.11249808038789981
Matthew_Broderick_0001,prewitt,107.00982666015625,0.11258775553389233
Matthew_Broderick_0001,canny,111.22454833984375,0.008736747020746038
Matthew_Broderick_0001,lowpass,89.47003173828125,0.6355664386156799
Matthew_Broderick_0001,highpass,110.3187255859375,0.11083529429391932
Matthew_Broderick_0001,bandstop,103.216796875,0.5030946061307936
Matthew_Broderick_0002,sobel,102.37274169921875,0.11919710468785656
Matthew_Broderick_0002,prewitt,102.48468017578125,0.12092187814760551
Matthew_Broderick_0002,canny,103.2003173828125,0.011665584080172552
Matthew_Broderick_0002,lowpass,81.19573974609375,0.5870793015728858
Matthew_Broderick_0002,highpass,104.25299072265625,0.11185506798080484
Matthew_Broderick_0002,bandstop,102.13623046875,0.5347074405039651
Matthew_Broderick_0003,sobel,106.66119384765625,0.09107077302829442
Matthew_Broderick_0003,prewitt,106.47540283203125,0.09251599914807818
Matthew_Broderick_0003,canny,111.6607666015625,0.006879513668229493
Matthew_Broderick_0003,lowpass,94.69677734375,0.5264762188913931
Matthew_Broderick_0003,highpass,105.08123779296875,0.096514318511804
Matthew_Broderick_0003,bandstop,96.2030029296875,0.5864428819403847
Matthew_Broderick_0004,sobel,105.5819091796875,0.12924699249513916
Matthew_Broderick_0004,prewitt,105.84002685546875,0.128249806073912
Matthew_Broderick_0004,canny,112.6697998046875,0.02048551943170913
Matthew_Broderick_0004,lowpass,84.6395263671875,0.5647074685170136
Matthew_Broderick_0004,highpass,97.7501220703125,0.11652588284781736
Matthew_Broderick_0004,bandstop,98.8369140625,0.5544337450529876
Matthew_During_0001,sobel,108.15185546875,0.07663089758158276
Matthew_During_0001,prewitt,108.0838623046875,0.07735781834395428
Matthew_During_0001,canny,105.961181640625,0.009293797736573201
Matthew_During_0001,lowpass,111.77984619140625,0.5760630748168696
Matthew_During_0001,highpass,103.965087890625,0.05229934946020505
Matthew_During_0001,bandstop,104.47491455078125,0.5564420592759013
Matthew_McConaughey_0001,sobel,105.08526611328125,0.07875199294819957
Matthew_McConaughey_0001,prewitt,105.9273681640625,0.07895353696394229
Matthew_McConaughey_0001,canny,112.6795654296875,0.0026113060787107192
Matthew_McConaughey_0001,lowpass,82.79840087890625,0.5409751116435022
Matthew_McConaughey_0001,highpass,102.97332763671875,0.041168251275388465
Matthew_McConaughey_0001,bandstop,103.92449951171875,0.5850782202388318
Matthew_Ouimet_0001,sobel,106.21417236328125,0.07447086069515625
Matthew_Ouimet_0001,prewitt,106.37664794921875,0.07464927710891815
Matthew_Ouimet_0001,canny,106.57781982421875,0.045185650911410996
Matthew_Ouimet_0001,lowpass,86.82427978515625,0.4764494937090016
Matthew_Ouimet_0001,highpass,110.474365234375,0.04832966318025484
Matthew_Ouimet_0001,bandstop,110.41351318359375,0.5188811455652564
Matthew_Perry_0001,sobel,103.05767822265625,0.16180473772703421
Matthew_Perry_0001,prewitt,103.5146484375,0.16355163894099795
Matthew_Perry_0001,canny,108.7440185546875,0.04003496098775143
Matthew_Perry_0001,lowpass,105.763671875,0.4755918334660197
Matthew_Perry_0001,highpass,103.0255126953125,0.1361153059286702
Matthew_Perry_0001,bandstop,100.7601318359375,0.6097721122802683
Matthew_Perry_0002,sobel,91.0267333984375,0.16931525153346924
Matthew_Perry_0002,prewitt,91.39892578125,0.16986384833968854
Matthew_Perry_0002,canny,98.55877685546875,0.0575746182866672
Matthew_Perry_0002,lowpass,107.7001953125,0.44381013394143165
Matthew_Perry_0002,highpass,102.7425537109375,0.11937390982658488
Matthew_Perry_0002,bandstop,98.93487548828125,0.5318087551241332
Matthew_Perry_0003,sobel,102.72760009765625,0.09378167364364405
Matthew_Perry_0003,prewitt,102.11236572265625,0.09370412188527232
Matthew_Perry_0003,canny,105.20391845703125,0.0043801527070887105
Matthew_Perry_0003,lowpass,98.469482421875,0.6447816255907031
Matthew_Perry_0003,highpass,103.47235107421875,0.08353757127358082
Matthew_Perry_0003,bandstop,103.63775634765625,0.568952180257754
Matthew_Perry_0004,sobel,85.8797607421875,0.2736983583522137
Matthew_Perry_0004,prewitt,85.980712890625,0.2728389186204029
Matthew_Perry_0004,canny,91.86669921875,0.16888878957246337
Matthew_Perry_0004,lowpass,65.29620361328125,0.6275721205101014
Matthew_Perry_0004,highpass,103.3712158203125,0.13813304883008437
Matthew_Perry_0004,bandstop,103.25006103515625,0.46031158783429466
Matthew_Perry_0005,sobel,107.50396728515625,0.09669565907303877
Matthew_Perry_0005,prewitt,108.310546875,0.09621953516312509
Matthew_Perry_0005,canny,111.08477783203125,0.013738857977424702
Matthew_Perry_0005,lowpass,92.17584228515625,0.5617314853201015
Matthew_Perry_0005,highpass,106.34332275390625,0.08625068133899456
Matthew_Perry_0005,bandstop,101.91357421875,0.5382737426949641
Matthew_Perry_0006,sobel,95.3154296875,0.17454304881708355
Matthew_Perry_0006,prewitt,96.0369873046875,0.17556749366636332
Matthew_Perry_0006,canny,106.7166748046875,0.03122782800955343
Matthew_Perry_0006,lowpass,97.08050537109375,0.4483310787605982
Matthew_Perry_0006,highpass,103.51123046875,0.11282719377872054
Matthew_Perry_0006,bandstop,100.60430908203125,0.5459816216974538
Matthew_Perry_0007,sobel,91.60992431640625,0.06757888268984202
Matthew_Perry_0007,prewitt,92.28375244140625,0.06851731072465679
Matthew_Perry_0007,canny,93.9951171875,0.0028207646910596686
Matthew_Perry_0007,lowpass,104.4052734375,0.6024347550981121
Matthew_Perry_0007,highpass,102.57464599609375,0.06760559924937423
Matthew_Perry_0007,bandstop,105.4354248046875,0.6166601253124031
Matthew_Vaughan_0001,sobel,106.9935302734375,0.10417922749465272
Matthew_Vaughan_0001,prewitt,107.024169921875,0.10377102859119818
Matthew_Vaughan_0001,canny,108.945556640625,0.012956121669239653
Matthew_Vaughan_0001,lowpass,92.844482421875,0.5651544608025121
Matthew_Vaughan_0001,highpass,102.423828125,0.12012330092655493
Matthew_Vaughan_0001,bandstop,102.11895751953125,0.5129828852693962
Matthias_Sammer_0001,sobel,104.905029296875,0.09429395642995515
Matthias_Sammer_0001,prewitt,105.79205322265625,0.09390985775304535
Matthias_Sammer_0001,canny,105.8651123046875,0.016660473961160417
Matthias_Sammer_0001,lowpass,82.89141845703125,0.5053382080437686
Matthias_Sammer_0001,highpass,106.63836669921875,0.09430018105382797
Matthias_Sammer_0001,bandstop,102.9765625,0.5813287349822742
Matt_Anderson_0001,sobel,110.888671875,0.0423207241423727
Matt_Anderson_0001,prewitt,110.35821533203125,0.042344524352849015
Matt_Anderson_0001,canny,109.20819091796875,0.007241648866013793
Matt_Anderson_0001,lowpass,89.95440673828125,0.5705520413708197
Matt_Anderson_0001,highpass,111.040771484375,0.056225495158633745
Matt_Anderson_0001,bandstop,97.23614501953125,0.6107747844779513
Matt_Braker_0001,sobel,110.4307861328125,0.02343353141562072
Matt_Braker_0001,prewitt,110.25469970703125,0.024510536026093526
Matt_Braker_0001,canny,109.30322265625,-0.002086138687878139
Matt_Braker_0001,lowpass,113.81622314453125,0.588100438387719
Matt_Braker_0001,highpass,101.30816650390625,0.009706665711149203
Matt_Braker_0001,bandstop,104.17266845703125,0.555235293355592
Matt_Damon_0001,sobel,112.44122314453125,0.12592781430140132
Matt_Damon_0001,prewitt,112.698486328125,0.12737191994302388
Matt_Damon_0001,canny,113.80023193359375,0.014877109116473507
Matt_Damon_0001,lowpass,69.2454833984375,0.6119375602226557
Matt_Damon_0001,highpass,99.98553466796875,0.2160505743533714
Matt_Damon_0001,bandstop,91.38604736328125,0.5639438335660701
Matt_Damon_0002,sobel,86.05999755859375,0.1886620784401231
Matt_Damon_0002,prewitt,85.99188232421875,0.19006645365299396
Matt_Damon_0002,canny,91.8673095703125,0.08087434807999934
Matt_Damon_0002,lowpass,85.47235107421875,0.5727182523030626
Matt_Damon_0002,highpass,100.39544677734375,0.09286252236242844
Matt_Damon_0002,bandstop,98.66766357421875,0.48899551570851263
Matt_Damon_0003,sobel,105.4410400390625,0.06946474481000645
Matt_Damon_0003,prewitt,106.22900390625,0.07017936478130495
Matt_Damon_0003,canny,108.61322021484375,0.0023243373336751857
Matt_Damon_0003,lowpass,99.70361328125,0.48676198579343466
Matt_Damon_0003,highpass,101.89569091796875,0.05259745256409676
Matt_Damon_0003,bandstop,101.96490478515625,0.5713594695216487
Matt_Damon_0004,sobel,74.876708984375,0.24921295819714073
Matt_Damon_0004,prewitt,74.47332763671875,0.2471077862641108
Matt_Damon_0004,canny,82.36444091796875,0.11833819026169094
Matt_Damon_0004,lowpass,84.4378662109375,0.5232164049885429
Matt_Damon_0004,highpass,94.65093994140625,0.1296397436174215
Matt_Damon_0004,bandstop,102.7015380859375,0.446341381218464
Matt_Dillon_0001,sobel,113.21405029296875,0.08470418941010277
Matt_Dillon_0001,prewitt,115.2095947265625,0.08475681650933867
Matt_Dillon_0001,canny,112.2567138671875,0.010307241909548024
Matt_Dillon_0001,lowpass,95.6307373046875,0.5697199427322112
Matt_Dillon_0001,highpass,108.288330078125,0.08825479946109337
Matt_Dillon_0001,bandstop,107.1663818359375,0.4760176373808638
Matt_Dillon_0002,sobel,83.66302490234375,0.21450219802852152
Matt_Dillon_0002,prewitt,82.99896240234375,0.21597341652008045
Matt_Dillon_0002,canny,103.6881103515625,0.02274322962809816
Matt_Dillon_0002,lowpass,96.136474609375,0.549482556732675
Matt_Dillon_0002,highpass,93.84014892578125,0.14202787386218377
Matt_Dillon_0002,bandstop,99.689208984375,0.5575533565897047
Matt_Dillon_0003,sobel,93.8585205078125,0.13569012978495698
Matt_Dillon_0003,prewitt,93.9346923828125,0.1356042031926557
Matt_Dillon_0003,canny,99.62811279296875,0.03446475321746581
Matt_Dillon_0003,lowpass,97.28533935546875,0.52116443365662
Matt_Dillon_0003,highpass,101.9774169921875,0.06884246002312594
Matt_Dillon_0003,bandstop,102.2799072265625,0.502135803978709
Matt_Doherty_0001,sobel,104.31890869140625,0.045209870408636735
Matt_Doherty_0001,prewitt,103.57086181640625,0.04556852979934434
Matt_Doherty_0001,canny,103.51300048828125,0.0016885509708274434
Matt_Doherty_0001,lowpass,86.04156494140625,0.5270947432353819
Matt_Doherty_0001,highpass,103.8802490234375,0.04324967717227481
Matt_Doherty_0001,bandstop,96.6566162109375,0.5789576522325651
Matt_Doherty_0002,sobel,102.427734375,0.04240728650120021
Matt_Doherty_0002,prewitt,102.51837158203125,0.0423233025176174
Matt_Doherty_0002,canny,101.8968505859375,0.0015789194424711756
Matt_Doherty_0002,lowpass,85.66094970703125,0.5603614683978229
Matt_Doherty_0002,highpass,99.6951904296875,0.03342220959308642
Matt_Doherty_0002,bandstop,100.37005615234375,0.6443161053989388
Matt_Doherty_0003,sobel,102.8809814453125,0.07369798518575368
Matt_Doherty_0003,prewitt,102.33502197265625,0.07336907750559533
Matt_Doherty_0003,canny,103.3792724609375,0.015363384755071341
Matt_Doherty_0003,lowpass,88.6904296875,0.5427647199291182
Matt_Doherty_0003,highpass,103.2344970703125,0.057795280523399266
Matt_Doherty_0003,bandstop,105.81329345703125,0.5133593090560233
Matt_Herden_0001,sobel,108.84234619140625,0.0717158477408554
Matt_Herden_0001,prewitt,107.6209716796875,0.0718869265629726
Matt_Herden_0001,canny,106.13153076171875,-0.0014092191466390312
Matt_Herden_0001,lowpass,114.5775146484375,0.6757804226412474
Matt_Herden_0001,highpass,108.25213623046875,0.0712125939415649
Matt_Herden_0001,bandstop,116.344482421875,0.7048330738615158
Matt_LeBlanc_0001,sobel,104.50738525390625,0.10221506923289049
Matt_LeBlanc_0001,prewitt,103.9365234375,0.10193930536679108
Matt_LeBlanc_0001,canny,108.6072998046875,0.012223241585746699
Matt_LeBlanc_0001,lowpass,99.67999267578125,0.5991996270906443
Matt_LeBlanc_0001,highpass,106.07684326171875,0.1237404330972764
Matt_LeBlanc_0001,bandstop,99.95037841796875,0.618333378468519
Matt_Morris_0001,sobel,102.44256591796875,0.01943919507808053
Matt_Morris_0001,prewitt,102.8800048828125,0.019123351600246582
Matt_Morris_0001,canny,96.45184326171875,0.00048170722764135303
Matt_Morris_0001,lowpass,91.14154052734375,0.551688085155697
Matt_Morris_0001,highpass,107.599365234375,0.016841551553530683
Matt_Morris_0001,bandstop,95.1817626953125,0.5955922227090945
Matt_Roney_0001,sobel,114.09539794921875,0.05457769909917644
Matt_Roney_0001,prewitt,114.05621337890625,0.05476353899951781
Matt_Roney_0001,canny,112.58917236328125,0.0023126317524709596
Matt_Roney_0001,lowpass,70.05322265625,0.7389621680360597
Matt_Roney_0001,highpass,113.746337890625,0.06969479926653499
Matt_Roney_0001,bandstop,94.4429931640625,0.6781762377108845
Matt_Siebrandt_0001,sobel,108.92950439453125,0.04566238631498011
Matt_Siebrandt_0001,prewitt,109.05889892578125,0.04845079357344254
Matt_Siebrandt_0001,canny,112.86053466796875,-0.0010078517070903693
Matt_Siebrandt_0001,lowpass,98.2862548828125,0.5576755372421652
Matt_Siebrandt_0001,highpass,107.03497314453125,0.03781226458512601
Matt_Siebrandt_0001,bandstop,93.71392822265625,0.6047413760175938
Matt_Walters_0001,sobel,107.25103759765625,0.08017425329279071
Matt_Walters_0001,prewitt,107.1766357421875,0.07931238114053908
Matt_Walters_0001,canny,100.1405029296875,0.008090377364018558
Matt_Walters_0001,lowpass,93.76226806640625,0.6335374012426638
Matt_Walters_0001,highpass,109.52020263671875,0.09506117258951384
Matt_Walters_0001,bandstop,103.8460693359375,0.6158539935880191
Matt_Welsh_0001,sobel,123.68603515625,0.035020995294784814
Matt_Welsh_0001,prewitt,123.43194580078125,0.03560254242488964
Matt_Welsh_0001,canny,130.95550537109375,-0.0019255747569927233
Matt_Welsh_0001,lowpass,82.9912109375,0.5751987577105426
Matt_Welsh_0001,highpass,104.91180419921875,0.03538047095908858
Matt_Welsh_0001,bandstop,107.3973388671875,0.5005145639485985
Maura_Tierney_0001,sobel,97.10467529296875,0.10505705867806575
Maura_Tierney_0001,prewitt,97.5257568359375,0.10555310802918474
Maura_Tierney_0001,canny,107.04925537109375,0.005229936470000301
Maura_Tierney_0001,lowpass,104.6031494140625,0.5392269171736054
Maura_Tierney_0001,highpass,93.25091552734375,0.07488259900391761
Maura_Tierney_0001,bandstop,102.544921875,0.5593931144770957
Maureen_Fanning_0001,sobel,105.83038330078125,0.04486625688550169
Maureen_Fanning_0001,prewitt,105.82562255859375,0.04556394970736727
Maureen_Fanning_0001,canny,108.58807373046875,0.001807351570668454
Maureen_Fanning_0001,lowpass,96.38140869140625,0.5754842629813121
Maureen_Fanning_0001,highpass,106.0787353515625,0.04131676725775232
Maureen_Fanning_0001,bandstop,93.71954345703125,0.5594454906481006
Maureen_Fanning_0002,sobel,105.97039794921875,0.09941655548011391
Maureen_Fanning_0002,prewitt,105.3736572265625,0.09972296385606468
Maureen_Fanning_0002,canny,109.5589599609375,0.018841771413499783
Maureen_Fanning_0002,lowpass,106.37322998046875,0.5215326539561806
Maureen_Fanning_0002,highpass,101.1923828125,0.09337679331686355
Maureen_Fanning_0002,bandstop,108.997802734375,0.526107105873342
Maureen_Kanka_0001,sobel,102.65771484375,0.11125415175008783
Maureen_Kanka_0001,prewitt,102.26922607421875,0.11025471727136182
Maureen_Kanka_0001,canny,102.4571533203125,0.014302115321317015
Maureen_Kanka_0001,lowpass,96.54193115234375,0.5882421748640941
Maureen_Kanka_0001,highpass,107.5472412109375,0.09813511223654492
Maureen_Kanka_0001,bandstop,98.2996826171875,0.5931903426661292
Maurice_Cheeks_0001,sobel,96.25872802734375,0.2371031603034919
Maurice_Cheeks_0001,prewitt,96.2669677734375,0.23769118964412664
Maurice_Cheeks_0001,canny,112.49468994140625,0.04419794272624644
Maurice_Cheeks_0001,lowpass,86.527099609375,0.5399047024603365
Maurice_Cheeks_0001,highpass,84.1668701171875,0.28608739803136823
Maurice_Cheeks_0001,bandstop,102.1427001953125,0.5187394384644064
Maurice_Papon_0001,sobel,102.80401611328125,0.05178332176482467
Maurice_Papon_0001,prewitt,102.7247314453125,0.052710629384726364
Maurice_Papon_0001,canny,107.936767578125,0.0011564983564226149
Maurice_Papon_0001,lowpass,95.21026611328125,0.4065244714710782
Maurice_Papon_0001,highpass,104.71142578125,0.042842475636656746
Maurice_Papon_0001,bandstop,107.559326171875,0.6176499861780235
Maurice_Strong_0001,sobel,106.4857177734375,0.1285379385868212
Maurice_Strong_0001,prewitt,105.56341552734375,0.12991168430170727
Maurice_Strong_0001,canny,109.16705322265625,0.01911275738778147
Maurice_Strong_0001,lowpass,91.19805908203125,0.5466389361868821
Maurice_Strong_0001,highpass,98.327392578125,0.1272583539248661
Maurice_Strong_0001,bandstop,104.8966064453125,0.5633271192023726
Mauricio_Macri_0001,sobel,103.595947265625,0.07735061240978959
Mauricio_Macri_0001,prewitt,103.54156494140625,0.07816587119597578
Mauricio_Macri_0001,canny,106.48687744140625,0.012135475120059807
Mauricio_Macri_0001,lowpass,80.17779541015625,0.5964886780689741
Mauricio_Macri_0001,highpass,105.73785400390625,0.056049652269721514
Mauricio_Macri_0001,bandstop,100.39898681640625,0.5170070820530355
Mauricio_Pochetino_0001,sobel,98.67999267578125,0.16038090928662938
Mauricio_Pochetino_0001,prewitt,99.04827880859375,0.15978594596355944
Mauricio_Pochetino_0001,canny,97.20513916015625,0.11953182986848769
Mauricio_Pochetino_0001,lowpass,104.57537841796875,0.6150297243532166
Mauricio_Pochetino_0001,highpass,107.83404541015625,0.07710996318920828
Mauricio_Pochetino_0001,bandstop,108.19775390625,0.4558572867192532
Mauro_Viza_0001,sobel,98.90618896484375,0.19259778394812785
Mauro_Viza_0001,prewitt,97.473876953125,0.1930567501552298
Mauro_Viza_0001,canny,108.38104248046875,0.03342659081852619
Mauro_Viza_0001,lowpass,96.53289794921875,0.5148959673150783
Mauro_Viza_0001,highpass,97.889404296875,0.14491329196177724
Mauro_Viza_0001,bandstop,102.60272216796875,0.5167978497248807
Maxim_Afinogenov_0001,sobel,109.09356689453125,0.12341162068431687
Maxim_Afinogenov_0001,prewitt,107.98779296875,0.12634639395151806
Maxim_Afinogenov_0001,canny,112.187255859375,0.012516936784417492
Maxim_Afinogenov_0001,lowpass,85.65277099609375,0.4761336249394776
Maxim_Afinogenov_0001,highpass,99.275146484375,0.15083796466963975
Maxim_Afinogenov_0001,bandstop,97.2015380859375,0.5185359758865227
Max_Baucus_0001,sobel,106.80609130859375,0.07552015632413965
Max_Baucus_0001,prewitt,105.95257568359375,0.07427083627775079
Max_Baucus_0001,canny,106.30755615234375,0.012217765008454963
Max_Baucus_0001,lowpass,95.0604248046875,0.6396625719599305
Max_Baucus_0001,highpass,105.2886962890625,0.06029739872934304
Max_Baucus_0001,bandstop,107.45794677734375,0.5154121075643859
Max_Biaggi_0001,sobel,110.65869140625,0.09058623052442147
Max_Biaggi_0001,prewitt,109.52105712890625,0.0897337823714548
Max_Biaggi_0001,canny,112.99267578125,0.015060586742013136
Max_Biaggi_0001,lowpass,97.3079833984375,0.46059199612733853
Max_Biaggi_0001,highpass,108.5960693359375,0.09039407466851668
Max_Biaggi_0001,bandstop,102.04742431640625,0.6104965114197765
Max_Mayfield_0001,sobel,100.27459716796875,0.04741070558419812
Max_Mayfield_0001,prewitt,99.57098388671875,0.04789832115622954
Max_Mayfield_0001,canny,94.52008056640625,0.0018146540556683913
Max_Mayfield_0001,lowpass,108.17877197265625,0.5949690357168572
Max_Mayfield_0001,highpass,106.0413818359375,0.05454792511519057
Max_Mayfield_0001,bandstop,108.86260986328125,0.698639661290475
Max_Mayfield_0002,sobel,96.10858154296875,0.17941710546601292
Max_Mayfield_0002,prewitt,95.424560546875,0.17855093338757352
Max_Mayfield_0002,canny,100.9901123046875,0.09925929891959268
Max_Mayfield_0002,lowpass,77.2679443359375,0.5298612730318631
Max_Mayfield_0002,highpass,105.19573974609375,0.13131016528417905
Max_Mayfield_0002,bandstop,95.1351318359375,0.5793998014193774
Max_Mosley_0001,sobel,109.17041015625,0.08085253193969041
Max_Mosley_0001,prewitt,108.26226806640625,0.08167048480969676
Max_Mosley_0001,canny,107.36126708984375,0.00985653690945594
Max_Mosley_0001,lowpass,79.6051025390625,0.6027106974263723
Max_Mosley_0001,highpass,107.6500244140625,0.0876551151308644
Max_Mosley_0001,bandstop,101.12030029296875,0.5275916365442525
Max_von_Sydow_0001,sobel,105.031005859375,0.06972864747158765
Max_von_Sydow_0001,prewitt,103.366455078125,0.0691740600830427
Max_von_Sydow_0001,canny,105.72674560546875,0.008082492378801818
Max_von_Sydow_0001,lowpass,95.90557861328125,0.51446192321597
Max_von_Sydow_0001,highpass,104.7147216796875,0.07073525976339887
Max_von_Sydow_0001,bandstop,96.61700439453125,0.5907666866053893
Mayumi_Moriyama_0001,sobel,91.4444580078125,0.14101386940707877
Mayumi_Moriyama_0001,prewitt,91.6209716796875,0.13863931452304734
Mayumi_Moriyama_0001,canny,99.91644287109375,0.02429505500962695
Mayumi_Moriyama_0001,lowpass,101.123779296875,0.526667245438629
Mayumi_Moriyama_0001,highpass,99.87542724609375,0.06229928026911395
Mayumi_Moriyama_0001,bandstop,106.66864013671875,0.44508300133632067
McGuire_Gibson_0001,sobel,100.2874755859375,0.06081201003314564
McGuire_Gibson_0001,prewitt,100.3787841796875,0.05888663963039592
McGuire_Gibson_0001,canny,96.71014404296875,0.006086129880571602
McGuire_Gibson_0001,lowpass,101.3621826171875,0.46559206309056256
